Provider,Region,Payment Status,Payment Channel,Provider Message,Payment Date,,,,,,,,,,,,,,
hubtel,Ghana,failed,mobile_money,Please enter the one time password sent to your phone,2025-11-28T00:59:45Z,,,,,,,,,,,,,,
hubtel,Ghana,failed,mobile_money,Please enter the one time password sent to your phone,2025-11-28T00:52:38Z,,,,,,,,,,,,,,
hubtel,Ghana,successful,mobile_money,success,2025-11-28T00:48:44Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T00:45:01Z,,,,,,,,,,,,,,
hubtel,Ghana,cancelled,mobile_money,Please enter the one time password sent to your phone,2025-11-28T00:43:47Z,,,,,,,,,,,,,,
hubtel,Ghana,failed,mobile_money,Please enter the one time password sent to your phone,2025-11-28T00:38:29Z,,,,,,,,,,,,,,
hubtel,Ghana,failed,mobile_money,Please enter the one time password sent to your phone,2025-11-28T00:35:11Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T00:28:23Z,,,,,,,,,,,,,,
hubtel,Ghana,failed,mobile_money,Please enter the one time password sent to your phone,2025-11-28T00:19:50Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,successful,bank_transfer,successful,2025-11-28T00:14:37Z,,,,,,,,,,,,,,
paystack,Nigeria,successful,card,,2025-11-28T00:12:39Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,successful,bank_transfer,successful,2025-11-28T00:11:54Z,,,,,,,,,,,,,,
paystack,Nigeria,failed,card,,2025-11-28T00:11:11Z,,,,,,,,,,,,,,
paystack,Nigeria,failed,card,,2025-11-28T00:09:57Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T00:09:14Z,,,,,,,,,,,,,,
paystack,Nigeria,failed,card,,2025-11-28T00:08:24Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T00:07:48Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,successful,bank_transfer,successful,2025-11-28T00:07:27Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,successful,bank_transfer,successful,2025-11-28T00:04:53Z,,,,,,,,,,,,,,
spotflow_accounts,Nigeria,abandoned,bank_transfer,Payment abandoned after being pending for more than 1 hours,2025-11-28T00:02:39Z,,,,,,,,,,,,,,
